actorId,primaryName,validCount,averRating,averVote
nm0001457,James Le Gros,29,5.689655172413795,3183.4827586206898
nm0039958,Shay Astar,6,4.683333333333334,3182.5
nm0006826,Stacey Travis,5,5.0200000000000005,3179.8
nm0161717,Patrice Chéreau,3,6.599999999999999,3179.6666666666665
nm0481714,Me Me Lai,4,5.875,3178.5
nm0494693,Hiep Thi Le,4,4.949999999999999,3178.25
nm0384908,Wendy Hiller,15,7.093333333333333,3178.2
nm0383449,Michael Higgins,7,6.457142857142856,3178.1428571428573
nm0000079,Raquel Welch,25,5.684,3176.68
nm1478079,Joe Dempsie,3,5.8,3176.0
nm0836742,Anette Støvelbæk,4,5.5,3173.25
nm0004818,Jo Champa,6,5.599999999999999,3170.6666666666665
nm3034435,Jessie Wiseman,3,6.666666666666667,3170.6666666666665
nm0910737,Sam Wanamaker,18,6.311111111111112,3167.722222222222
nm0001810,Robert Urich,4,5.675000000000001,3166.0
nm0747962,Jan Rubes,11,5.881818181818182,3165.818181818182
nm0385443,Shin'ichi Himori,17,7.06470588235294,3165.0
nm0416390,Dalton James,3,6.233333333333333,3161.6666666666665
nm1977378,Peter Cilella,3,5.733333333333334,3161.0
nm0671072,Carolina Pelleritti,4,6.199999999999999,3160.0
nm0219748,Catherine Dent,4,6.074999999999999,3159.25
nm2922341,Jiao Xu,7,5.92857142857143,3158.1428571428573
nm0859702,C.J. Thomason,4,4.25,3157.0
nm0559381,Takako Matsu,14,6.9071428571428575,3154.714285714286
nm0830241,Robin Stille,3,4.833333333333333,3154.6666666666665
nm0886556,Trish Van Devere,11,6.081818181818181,3153.7272727272725
nm1856057,Mika Hijii,7,5.8571428571428585,3153.285714285714
nm0241885,Alastair Duncan,3,5.266666666666667,3152.6666666666665
nm1423270,Erin Cummings,6,5.5,3151.5
nm1502469,Dar Salim,6,6.250000000000001,3149.8333333333335
nm1754048,Cansu Dere,5,6.42,3148.8
nm0307726,Kelli Garner,9,5.7333333333333325,3147.4444444444443
nm0542759,Gabriel Mann,14,5.878571428571428,3145.785714285714
nm0002108,Gloria Grahame,24,6.658333333333334,3144.625
nm0570819,Stephen Eric McIntyre,4,6.1000000000000005,3142.0
nm4752229,Thomas Schubert,4,7.025,3141.25
nm0046133,Laurence Badie,3,7.433333333333334,3140.6666666666665
nm0834373,Gail Strickland,6,6.316666666666666,3140.6666666666665
nm1645591,You,3,7.0,3140.3333333333335
nm0000061,Tyrone Power,44,6.902272727272728,3139.818181818182
nm0122716,Jere Burns,8,6.124999999999999,3138.375
nm0670779,Ashley Peldon,3,5.466666666666666,3138.0
nm2141341,Gilles De Schryver,6,6.866666666666666,3138.0
nm0489858,Rolf Lassgård,26,5.9423076923076925,3136.9615384615386
nm0012451,Max Adrian,6,7.316666666666666,3136.8333333333335
nm0000447,Marilu Henner,6,5.8500000000000005,3132.0
nm1552940,Sarah Scott,4,4.575,3131.5
nm0398250,Olin Howland,6,6.716666666666666,3129.1666666666665
nm1846447,Kata Bartsch,3,6.666666666666667,3128.3333333333335
nm0950867,Harris Yulin,10,6.139999999999999,3126.6
nm0180959,Sergio Corrieri,3,7.5,3126.0
nm1642639,Ariel Levy,15,4.813333333333333,3125.733333333333
nm0882447,Sevil Ustekin,4,7.25,3125.25
nm3851426,Tarek Boudali,5,6.3,3124.8
nm3743617,Philippe Lacheau,5,6.3,3124.8
nm0959717,Lasse Åberg,8,5.3500000000000005,3124.25
nm2024927,Alan Ritchson,4,5.775,3123.5
nm1674947,Robert James-Collier,4,5.3500000000000005,3123.5
nm0433520,Sakke Järvenpää,3,6.633333333333333,3123.3333333333335
nm0220015,Elisabeth Depardieu,7,6.299999999999999,3122.5714285714284
nm1069034,Lara Dutta,19,5.2894736842105265,3122.0
nm0001128,Alain Delon,72,6.5375000000000005,3121.6805555555557
nm0700875,Om Puri,123,6.253658536585368,3120.3333333333335
nm0704721,Liberto Rabal,8,5.5874999999999995,3119.875
nm0549134,John Marley,16,6.01875,3119.0625
nm0072971,Susanne Benton,5,5.8,3117.0
nm0000802,Mary Astor,61,6.61639344262295,3116.7377049180327
nm0015145,Halit Akçatepe,42,6.721428571428573,3115.904761904762
nm1051221,Katie Aselton,5,5.4799999999999995,3115.8
nm0636694,Michael Nouri,19,5.105263157894737,3115.315789473684
nm3158974,Cody Horn,4,5.2,3112.25
nm0186469,Kenneth Cranham,14,6.414285714285714,3111.6428571428573
nm0000734,Eddie Albert,57,6.326315789473686,3111.0701754385964
nm0002082,James Franciscus,19,5.931578947368422,3109.1052631578946
nm3609850,Francesc Colomer,3,6.8,3108.6666666666665
nm0871876,Les Tremayne,12,5.633333333333334,3108.0833333333335
nm0441964,Haruhiko Katô,5,6.719999999999999,3108.0
nm0006710,Vik Sahay,5,5.519999999999999,3107.8
nm0665554,Supriya Pathak,20,6.385,3107.6
nm2245192,Irina Potapenko,4,6.174999999999999,3106.75
nm0005571,Lisa Zane,14,5.535714285714286,3105.0714285714284
nm1269723,Adam Pally,5,6.02,3104.0
nm0399062,Yi Huang,13,5.3538461538461535,3103.0
nm0719729,Ginette Reno,4,6.675,3102.25
nm0089408,Lisa Blount,13,6.06923076923077,3102.076923076923
nm0311357,Gordon Gebert,3,7.366666666666667,3102.0
nm0852517,James Arnold Taylor,3,5.3999999999999995,3101.0
nm0534032,Will MacMillan,3,5.8,3100.3333333333335
nm0273988,Juan Ferrara,9,6.122222222222223,3099.222222222222
nm2339680,Nick Nevern,11,5.054545454545454,3097.818181818182
nm4937378,Mohamed Mamdouh,7,6.071428571428571,3097.285714285714
nm0798826,Frank Silvera,10,6.33,3096.8
nm0000086,Louis de Funès,46,6.57391304347826,3095.608695652174
nm1105785,Olivia Magnani,4,6.375,3095.25
nm2213461,Chris Jai Alex,4,7.3500000000000005,3094.75
nm0639529,Edmond O'Brien,55,6.540000000000002,3094.1454545454544
nm0562201,Rik Mayall,12,5.666666666666667,3093.6666666666665
nm0001409,Tchéky Karyo,53,5.909433962264152,3093.4716981132074
nm0193421,Liane Curtis,4,5.125,3091.25
nm0175860,Rúaidhrí Conroy,4,6.375,3089.25
nm0000376,Fran Drescher,8,4.912499999999999,3088.5
nm0171811,Yann Collette,7,6.728571428571428,3087.285714285714
nm0001034,Rosalind Chao,7,6.357142857142856,3086.1428571428573
nm0604702,Harry Morgan,19,6.431578947368422,3086.0526315789475
nm2285844,Inma Cuesta,12,6.300000000000001,3083.9166666666665
nm1289173,Nolan Gerard Funk,5,4.779999999999999,3082.6
nm0143614,Rosalind Cash,9,6.4,3081.6666666666665
nm4888033,Eili Harboe,3,6.633333333333333,3081.3333333333335
nm1227027,Pierre Boulanger,6,6.583333333333333,3080.6666666666665
nm0943104,Jing Wu,15,5.953333333333333,3079.4666666666667
nm3170495,Ali Fazal,11,5.909090909090909,3078.6363636363635
nm0335788,Charley Grapewin,26,6.242307692307691,3076.0
nm0641906,Griffin O'Neal,4,6.45,3074.0
nm0000328,Richard Chamberlain,21,6.090476190476191,3073.904761904762
nm0851113,Catherine Tate,5,5.24,3071.2
nm0593734,Silas Weir Mitchell,4,5.1499999999999995,3070.5
nm0471472,Suchitra Krishnamoorthi,5,6.0600000000000005,3069.6
nm0712628,Adrian Rawlins,3,5.633333333333333,3069.3333333333335
nm0687625,Glenn Plummer,21,5.347619047619048,3068.8571428571427
nm0868479,Ana Torrent,19,6.43157894736842,3067.6315789473683
nm0000011,Gary Cooper,85,6.798823529411766,3066.764705882353
nm0905993,Lindsay Wagner,7,6.1000000000000005,3066.4285714285716
nm0000822,Jim Backus,26,6.211538461538461,3065.6923076923076
nm1986960,Emily Rios,3,6.8,3064.6666666666665
nm0089685,Mark Blum,6,5.566666666666666,3062.0
nm7548924,Sayyeshaa Saigal,3,5.266666666666667,3060.3333333333335
nm1645304,James Kyson,10,5.7299999999999995,3059.9
nm0299924,Sasson Gabai,5,7.18,3058.2
nm0053519,Urbano Barberini,10,5.43,3056.6
nm0005268,Willie Nelson,12,6.25,3054.0833333333335
nm2707511,David Elliot,3,7.0,3052.0
nm0391474,Astrid Holm,3,7.266666666666667,3052.0
nm2269396,Toby Regbo,3,6.2,3052.0
nm0990090,Aman Verma,4,4.75,3048.25
nm0336161,Regula Grauwiller,7,5.842857142857143,3048.0
nm0002122,Harry Hamlin,13,5.776923076923077,3047.5384615384614
nm0752557,Ger Ryan,3,6.233333333333333,3045.0
nm2356940,Hannah Murray,6,5.866666666666667,3044.0
nm0004569,Sanjay Dutt,119,5.252941176470589,3043.90756302521
nm0414130,Victoria Jackson,9,6.28888888888889,3043.4444444444443
nm0719224,Isabelle Renauld,10,6.6,3043.4
nm0443004,Billy Kay,3,6.166666666666667,3041.3333333333335
nm0001820,Abe Vigoda,9,5.277777777777778,3040.0
nm0475165,Jun Kunimura,34,6.785294117647057,3038.5882352941176
nm0714878,Michael Redgrave,43,7.002325581395348,3038.0232558139537
nm0001048,Andrew Dice Clay,6,4.633333333333333,3037.1666666666665
nm1541272,Amy Seimetz,17,5.776470588235294,3035.823529411765
nm2384265,Ben Begley,3,5.133333333333333,3035.0
nm0439557,Hanna María Karlsdóttir,3,6.566666666666667,3033.6666666666665
nm0332647,Romain Goupil,3,5.599999999999999,3032.0
nm0250368,Stacy Edwards,5,6.160000000000001,3031.0
nm1436504,Ariel Mateluna,4,6.424999999999999,3028.5
nm0968541,Oksana Akinshina,18,5.844444444444444,3027.777777777778
nm2366374,Steven Michael Quezada,6,5.566666666666666,3027.0
nm0043497,Nina Axelrod,3,4.766666666666667,3026.6666666666665
nm1126326,Anni-Kristiina Juuso,3,7.8999999999999995,3026.6666666666665
nm0816297,Filip Sovagovic,14,6.992857142857142,3025.8571428571427
nm0035788,Kerry Armstrong,6,6.233333333333334,3025.3333333333335
nm1978160,David Connolly,3,7.033333333333334,3023.0
nm3338805,Owen Campbell,3,6.3999999999999995,3022.0
nm0463827,Sonja Kolacaric,3,7.333333333333333,3022.0
nm0001177,Chris Eigeman,9,6.577777777777778,3021.8888888888887
nm0057121,Edith Barrett,4,6.7749999999999995,3020.25
nm0834479,Devid Striesow,22,6.8500000000000005,3019.5
nm0552815,Millicent Martin,4,6.2749999999999995,3018.25
nm0657822,Jana Pallaske,10,5.749999999999999,3018.0
nm0000955,Ward Bond,47,6.5276595744680845,3017.7021276595747
nm0051931,Arne Bang-Hansen,6,5.983333333333334,3017.6666666666665
nm2498074,Cemal Toktas,3,6.0,3017.6666666666665
nm0890388,Luiz Carlos Vasconcelos,8,6.9875,3017.5
nm0675409,Mikael Persbrandt,24,5.733333333333332,3016.5416666666665
nm0002035,Sammy Davis Jr.,14,6.014285714285715,3016.0714285714284
nm0362484,Cory Hardrict,3,4.3999999999999995,3014.6666666666665
nm0645949,Ken Olandt,7,4.557142857142857,3013.285714285714
nm0137230,Len Cariou,10,6.589999999999999,3012.2
nm0001807,Cicely Tyson,9,6.322222222222223,3009.4444444444443
nm0543169,Lucie Mannheim,15,6.586666666666668,3008.8
nm0269923,Michael Feast,4,6.125,3007.5
nm0693531,Ely Pouget,4,4.325,3005.75
nm0427379,Kristoffer Joner,23,5.956521739130435,3003.8695652173915
nm0451600,Anupam Kher,172,5.658139534883721,3001.7151162790697
nm0528367,Kate Lynch,6,5.483333333333333,3001.0
nm0593129,Ann Mitchell,5,6.32,3000.4
nm0682302,Brock Pierce,3,4.866666666666666,3000.3333333333335
nm0947313,Sally Yeh,15,6.1400000000000015,2999.3333333333335
nm0461658,Mickey Knox,6,5.783333333333334,2999.1666666666665
nm0309670,Kathleen Gati,7,6.299999999999999,2999.1428571428573
nm0803705,Victor Sjöström,28,6.492857142857143,2998.3571428571427
nm1666855,Raúl Arévalo,16,6.34375,2998.0
nm0322591,Diana Glenn,4,6.65,2996.75
nm0364455,Barbara Harris,12,6.116666666666666,2996.75
nm1300301,Zayed Khan,15,4.446666666666666,2995.9333333333334
nm0348186,Janet Gunn,8,4.5875,2995.25
nm0410609,Margarita Isabel,8,5.8375,2995.125
nm0372958,Gina Hecht,5,5.62,2994.6
nm0321108,Guðrún Gísladóttir,6,6.433333333333333,2994.0
nm0379621,Juano Hernandez,7,6.6571428571428575,2993.0
nm0555260,Nacho Martínez,6,6.366666666666667,2991.8333333333335
nm0293695,Jochen Nickel,10,6.590000000000001,2989.6
nm0588553,Jason Miller,9,6.111111111111111,2989.3333333333335
nm0199920,Eddie Daniels,9,6.411111111111111,2987.5555555555557
nm5032019,Aqueela Zoll,4,4.675,2985.75
nm1058565,Jung-min Hwang,31,6.780645161290323,2985.7419354838707
nm0504492,Mark Lester,12,6.3083333333333345,2985.0833333333335
nm0000472,Boris Karloff,83,6.126506024096384,2981.144578313253
nm0442668,Maria Kavoyianni,3,6.666666666666667,2979.6666666666665
nm0363371,Shalom Harlow,5,5.74,2972.4
nm1211344,Leonardo Nam,8,6.449999999999999,2971.875
nm0015592,Sevda Aktolga,10,7.0,2971.8
nm0878645,Anne Twomey,4,5.25,2968.5
nm0656759,Jong-hak Baek,8,6.824999999999999,2968.5
nm0001759,Vincent Spano,21,5.933333333333333,2967.8571428571427
nm2770525,Kenshô Ono,6,7.366666666666667,2966.6666666666665
nm0001418,David Keith,28,5.478571428571429,2966.464285714286
nm0009918,Amy Acker,7,5.371428571428572,2965.5714285714284
nm0161046,Delphine Chuillot,4,6.075000000000001,2964.5
nm0664499,Adrian Pasdar,12,5.650000000000001,2964.25
nm0190190,Jeremy Crutchley,3,6.2,2961.6666666666665
nm0000010,James Cagney,59,6.88813559322034,2961.2203389830506
nm0073414,Françoise Berd,3,6.966666666666666,2959.3333333333335
nm0351758,Hilary Haag,4,6.700000000000001,2959.0
nm0409866,Jill Ireland,18,6.238888888888889,2956.3888888888887
nm0005129,Joey Lawrence,15,5.186666666666667,2955.4666666666667
nm3818748,Katie Findlay,3,4.566666666666666,2955.3333333333335
nm7371790,Madonna Sebastian,5,6.980000000000001,2954.8
nm0455511,Edmund Kingsley,3,5.133333333333333,2954.3333333333335
nm2063290,Anna Foglietta,13,5.93076923076923,2952.6153846153848
nm0409820,Enrique Irazoqui,3,6.8999999999999995,2952.3333333333335
nm0268012,Felicia Farr,12,6.849999999999999,2951.25
nm0348347,Mehmet Günsür,10,6.16,2950.4
nm0382722,Dwayne Hickman,5,5.579999999999999,2949.0
nm0001891,Anthony Higgins,15,6.179999999999999,2948.3333333333335
nm0093740,Olivia Bonamy,12,5.391666666666667,2948.1666666666665
nm0119522,Joe Bugner,4,6.1499999999999995,2944.5
nm0530286,Mónica López,6,7.116666666666667,2943.8333333333335
nm0079374,Angela Bettis,14,5.714285714285714,2943.785714285714
nm0397721,Kevin Howarth,7,5.085714285714286,2942.714285714286
nm0368068,Reika Hashimoto,3,6.966666666666666,2942.0
nm0396125,Nina Hoss,16,6.49375,2940.9375
nm0039051,Elizabeth Ashley,12,6.108333333333333,2940.4166666666665
nm0913880,Tetsu Watanabe,6,7.400000000000001,2940.0
nm1995781,Adam Shapiro,4,6.35,2939.5
nm1758757,Osman Cavci,4,6.249999999999999,2939.0
nm0570625,Tim McIntire,7,6.485714285714287,2937.0
nm0420065,Kalina Jedrusik,12,7.133333333333334,2936.0
nm0893872,Carlo Verdone,34,6.211764705882352,2935.264705882353
nm0661164,Kip Pardue,20,5.225000000000001,2934.0
nm0331868,Igor Gotsmanov,3,6.533333333333334,2933.3333333333335
nm0632227,Inger Nilsson,4,6.9,2933.25
nm0675627,Maria Persson,4,6.9,2933.25
nm0839090,Pär Sundberg,4,6.9,2933.25
nm1779702,Ayesha Takia,16,5.3187500000000005,2932.25
nm0000410,Stephen Fry,13,6.5076923076923086,2930.230769230769
nm0310586,Emilio Gavira,3,7.333333333333333,2930.0
nm0600531,Ron Moody,14,6.342857142857143,2929.5
nm0389623,Susan Hogan,6,5.416666666666667,2928.5
nm0935047,Mark Wingett,5,5.88,2928.2
nm0573819,Julia McNeal,3,5.933333333333334,2927.6666666666665
nm0605080,Trevor Morgan,17,5.935294117647059,2926.529411764706
nm1412974,Glen Powell,4,6.0249999999999995,2925.5
nm0411683,Ayumi Itô,26,6.2807692307692315,2924.269230769231
nm0000189,Jenny McCarthy,5,4.26,2923.0
nm0710770,Martin Rapold,6,5.016666666666667,2921.3333333333335
nm0075551,André Berley,11,6.800000000000001,2921.2727272727275
nm0396867,Marques Houston,4,4.699999999999999,2921.0
nm0915618,Patrick Wayne,12,6.025000000000001,2919.1666666666665
nm1896045,Daniel Eric Gold,3,5.633333333333333,2917.0
nm0281866,Robert Flemyng,10,6.6,2916.1
nm0281956,Brendan Fletcher,16,5.5062500000000005,2916.0625
nm0654994,Erik Paaske,3,5.800000000000001,2912.3333333333335
nm0826565,Stine Stengade,7,5.985714285714286,2910.8571428571427
nm0079876,Beyaz,3,4.833333333333333,2910.3333333333335
nm0001019,Robert Carradine,27,5.325925925925925,2909.4814814814813
nm0582420,Mark Metcalf,6,6.283333333333332,2909.3333333333335
nm0389109,Thom Hoffman,26,6.215384615384616,2908.5384615384614
nm0785565,Julieta Serrano,19,6.3315789473684205,2905.3684210526317
nm1758779,Raj Singh Chaudhary,4,6.375,2904.75
nm0324409,Bárbara Goenaga,18,6.055555555555556,2903.5
nm0399648,Walter Hudd,4,6.875,2902.75
nm1769711,Stef Aerts,3,6.6000000000000005,2902.6666666666665
nm1463605,Gage Golightly,3,4.866666666666666,2902.6666666666665
nm0641640,William O'Leary,3,5.6000000000000005,2901.3333333333335
nm1763577,Serkan Keskin,10,6.859999999999999,2901.2
nm0109574,Wim van den Brink,3,6.7,2900.0
nm3857692,Alain Moussi,3,5.366666666666667,2900.0
nm0000903,Brian Benben,4,5.575,2899.25
nm0853573,Natassia Malthe,9,4.288888888888889,2899.0
nm0587340,Penelope Milford,4,5.800000000000001,2895.5
nm0897201,Joseph Vijay,56,6.521428571428571,2895.3035714285716
nm1832249,Ufuk Bayraktar,11,6.336363636363637,2894.3636363636365
nm0261729,Renée Estevez,5,5.699999999999999,2893.2
nm0205289,Phil Davis,9,5.988888888888889,2891.1111111111113
nm0085997,Vas Blackwood,10,5.81,2890.4
nm0000897,Ralph Bellamy,76,6.415789473684209,2890.3815789473683
nm0235242,Santiago Douglas,3,7.2,2890.3333333333335
nm0801043,Jay Simpson,3,6.699999999999999,2890.3333333333335
nm0299228,Tôru Furuya,25,7.064,2889.28
nm0720568,Tommy Rettig,5,6.7,2889.0
nm2709993,Sarp Apak,7,5.857142857142857,2888.4285714285716
nm1036691,Josie Maran,3,6.0,2887.6666666666665
nm0115558,Nigel Bruce,39,6.83846153846154,2884.5128205128203
nm0550318,Kenneth Mars,8,5.387500000000001,2884.5
nm0000327,Lacey Chabert,20,5.285000000000001,2884.0
nm0004462,Jean-Louis Trintignant,94,6.612765957446805,2881.840425531915
nm2259283,Gavin Free,3,6.8,2881.6666666666665
nm0992538,Steve Howey,6,5.3500000000000005,2880.5
nm0289038,James Fox,30,6.3100000000000005,2880.3333333333335
nm0000272,Fanny Ardant,49,6.279591836734695,2880.1020408163267
nm1343442,Zoltán Schneider,4,7.325,2879.5
nm1725322,Meghan Heffern,5,5.0,2878.6
nm0000901,Jean-Paul Belmondo,68,6.664705882352943,2877.6323529411766
nm0515440,Anna Lizaran,4,6.65,2877.25
nm0200455,Royal Dano,9,5.855555555555554,2876.8888888888887
nm0232278,Marc Donato,4,5.55,2876.5
nm0685771,Anne Pitoniak,3,6.566666666666666,2875.6666666666665
nm0798328,Henry Silva,48,5.752083333333334,2875.375
nm0005019,Bo Hopkins,29,5.358620689655172,2872.655172413793
nm0000628,Johnathon Schaech,22,5.363636363636364,2872.5454545454545
nm0823536,Joey Starr,8,5.7,2872.125
nm1715144,Monica Barladeanu,6,6.666666666666667,2870.1666666666665
nm0957749,Valeriy Zolotukhin,19,6.189473684210526,2870.0526315789475
nm0570192,Dorothy McGuire,26,6.938461538461539,2869.269230769231
nm0808022,Douglas Smith,11,5.245454545454545,2869.090909090909
nm2628935,Kerry Bishé,11,6.0,2868.4545454545455
nm0211653,Werner De Smedt,5,6.7,2868.2
nm0423685,Zita Johann,7,6.728571428571429,2867.8571428571427
nm0705165,Victoria Racimo,4,5.45,2867.5
nm0315842,Bahman Ghobadi,3,7.066666666666666,2867.0
nm0822535,Kim Stanley,4,7.324999999999999,2867.0
nm3312826,Caitlin Gerard,5,4.720000000000001,2866.8
nm0189220,Marcia Cross,3,5.8999999999999995,2866.0
nm0117885,Flavio Bucci,25,6.216000000000001,2864.12
nm1306410,Sahil Vaid,3,5.933333333333334,2863.6666666666665
nm0000763,Dana Andrews,61,6.47049180327869,2861.55737704918
nm3367478,Alex Lutz,4,5.7250000000000005,2861.5
nm0667282,Gastón Pauls,17,6.441176470588236,2861.470588235294
nm0675484,Lisa Jane Persky,3,7.066666666666666,2860.6666666666665
nm0947010,Biff Yeager,3,5.566666666666667,2860.3333333333335
nm1002662,Harry Eden,5,6.720000000000001,2859.8
nm0005169,Natasha Lyonne,22,5.531818181818181,2859.7272727272725
nm0764407,Sumita Sanyal,7,7.785714285714286,2859.0
nm1197574,Cinda Adams,3,6.066666666666666,2857.3333333333335
nm1284379,Ferhan Sensoy,7,5.885714285714285,2856.285714285714
nm0297740,Yoshikazu Fujiki,5,6.200000000000001,2855.4
nm0000302,Jacqueline Bisset,48,5.849999999999999,2853.3125
nm1531585,Verónica Echegui,15,5.793333333333333,2851.9333333333334
nm0955504,Tao Zhao,9,7.044444444444443,2851.4444444444443
nm0183258,Jean-Luc Couchard,5,6.4,2850.8
nm0658041,Rossy de Palma,19,5.768421052631578,2849.7894736842104
nm0948012,Serra Yilmaz,8,6.875,2849.75
nm0068382,Marshall Bell,11,6.0,2849.2727272727275
nm0236519,Brian Doyle-Murray,5,5.319999999999999,2848.8
nm0781899,Pamela Adlon,14,5.978571428571428,2848.785714285714
nm0223290,Brad Dexter,8,6.300000000000001,2847.75
nm0066586,Max Beesley,10,5.51,2847.1
nm0614026,Shigeru Muroi,13,6.4923076923076914,2845.769230769231
nm0001984,Naomi Campbell,3,3.8000000000000003,2843.6666666666665
nm0764774,Barbara Sarafian,9,6.377777777777777,2843.4444444444443
nm0662504,Molly Parker,24,6.325000000000002,2843.125
nm0001440,Cheryl Ladd,9,5.522222222222222,2842.777777777778
nm1121807,Ayda Aksel,10,6.33,2842.5
nm0180580,José Coronado,39,5.797435897435896,2841.5897435897436
nm0004975,Macy Gray,3,5.699999999999999,2841.0
nm0516049,Kathleen Lloyd,6,5.766666666666667,2839.8333333333335
nm0001537,Ray Milland,93,6.476344086021504,2838.3978494623657
nm1239813,Allie MacDonald,3,4.866666666666666,2838.3333333333335
nm4797922,Vijay Deverakonda,4,7.95,2835.25
nm0535084,Frank Medrano,4,6.175000000000001,2833.5
nm3231562,Carla Juri,5,6.3,2833.2
nm1773268,Alexie Gilmore,6,5.766666666666667,2833.0
nm0657734,Marianna Palka,4,5.85,2832.25
nm0418741,Claude Jarman Jr.,7,6.942857142857143,2831.5714285714284
nm0717176,Anne Reid,5,5.9399999999999995,2830.8
nm0557219,Michael Massee,5,5.46,2830.0
nm0005551,Lynn Whitfield,18,5.444444444444444,2829.3888888888887
nm0490708,Liubomiras Laucevicius,13,7.0307692307692315,2828.923076923077
nm0491590,Ed Lauter,16,5.793749999999999,2828.8125
nm1431656,Emraan Hashmi,36,5.4,2828.0
nm0342151,Nicole Grimaudo,4,6.225,2826.75
nm0190441,Raymond Cruz,5,5.159999999999999,2826.0
nm0247532,Jeff East,8,5.4875,2825.0
nm0645224,Yoshi Oida,4,6.9,2824.0
nm0368971,Eriko Hatsune,7,5.8,2823.8571428571427
nm0253216,Karra Elejalde,39,6.038461538461537,2823.6153846153848
nm0608853,Roger E. Mosley,6,5.733333333333334,2823.5
nm4248899,Gretchen Lodge,3,6.8,2823.3333333333335
nm0169565,Lynn Cohen,12,6.766666666666667,2822.6666666666665
nm0494424,Steve Le Marquand,4,6.45,2822.25
nm0608214,Ali Mosaffa,16,6.35625,2821.875
nm0336531,Coleen Gray,33,6.181818181818183,2821.6060606060605
nm0917190,Ann Wedgeworth,8,6.625,2821.25
nm0397398,John Howard,5,5.6,2820.6
nm0159745,Casper Christensen,6,5.8999999999999995,2818.6666666666665
nm0467664,Apollonia Kotero,6,5.716666666666666,2818.1666666666665
nm0573896,Kate McNeil,5,5.9,2818.0
nm0002128,Tess Harper,13,5.915384615384615,2817.846153846154
nm0569144,Vonetta McGee,12,6.083333333333333,2815.0833333333335
nm0069331,Lara Belmont,5,6.260000000000001,2812.8
nm0495166,Amanda Lear,4,6.6,2811.5
nm0397212,Clint Howard,17,6.0058823529411764,2808.8823529411766
nm0268007,Diane Farr,4,5.8500000000000005,2808.75
nm0849028,Mayumi Tanaka,20,7.06,2808.35
nm0449734,John Kerr,7,6.5857142857142845,2808.285714285714
nm0734442,James Roday,6,5.95,2807.1666666666665
nm0117580,Leticia Brédice,18,5.933333333333334,2806.8888888888887
nm0476040,Marcia Jean Kurtz,3,7.366666666666666,2806.6666666666665
nm0136572,Manolo Cardona,11,6.045454545454546,2806.6363636363635
nm0552423,Ivan Martin,9,6.144444444444445,2806.5555555555557
nm0109771,Syd Brisbane,4,6.5,2806.5
nm0800638,Peter Simonischek,13,6.523076923076923,2806.076923076923
nm0551031,Marion Marshall,3,6.8,2803.3333333333335
nm0558089,Clelia Matania,14,6.535714285714285,2803.214285714286
nm0873148,Dorothy Tristan,5,6.5,2803.0
nm1272499,Anders Matthesen,4,6.25,2802.75
nm6231136,Samantha Robinson,3,4.633333333333334,2802.3333333333335
nm1421814,Suriya,33,6.887878787878788,2801.090909090909
nm2615398,Takeru Satoh,13,6.676923076923076,2800.769230769231
nm0083795,Eva Birthistle,19,6.478947368421053,2800.6315789473683
nm1182255,Amrita Rao,14,5.450000000000001,2799.8571428571427
nm0738433,Henry Rollins,11,6.209090909090909,2799.5454545454545
nm1468283,Tom Ljungman,3,6.0,2798.6666666666665
nm1169229,Nicolás Martínez,4,5.175000000000001,2797.5
nm0885098,Alida Valli,62,6.4403225806451605,2796.7741935483873
nm1939580,Jakob Oftebro,11,6.109090909090909,2796.5454545454545
nm0004971,Mark-Paul Gosselaar,7,5.299999999999999,2795.8571428571427
nm0005388,Brad Rowe,9,5.4111111111111105,2794.5555555555557
nm0452953,Terry Kilburn,6,6.833333333333333,2794.5
nm0614448,Kim Murphy,3,5.8,2794.0
nm0493271,Leigh Lawson,7,5.5,2793.714285714286
nm0005348,Carl Reiner,10,6.4799999999999995,2793.6
nm0387753,Valerie Hobson,35,6.757142857142856,2792.457142857143
nm0663077,Dita Parlo,15,6.8066666666666675,2792.4
nm0001369,Rock Hudson,53,6.437735849056601,2792.301886792453
nm0102128,Paul McCarthy-Boyington,4,4.95,2792.25
nm0088298,Corbin Bleu,7,5.200000000000001,2791.714285714286
nm3070408,Prateik,5,5.9399999999999995,2791.2
nm0634159,Philippe Noiret,99,6.390909090909091,2789.989898989899
nm0001395,Richard Jaeckel,30,5.656666666666666,2789.3333333333335
nm0866674,Akihiro Tomikawa,3,7.633333333333333,2788.6666666666665
nm0076167,Carlos Bernard,3,5.266666666666667,2788.3333333333335
nm0531612,Ann-Marie MacDonald,3,6.3999999999999995,2788.0
nm0575031,Audrey Meadows,3,6.7,2788.0
nm1473267,Willa Holland,4,5.825,2786.75
nm0751899,Babe Ruth,4,6.9,2786.75
nm1197845,Valerie Tian,3,6.7,2786.3333333333335
nm0661917,Ray Park,3,3.733333333333333,2785.0
nm0202120,Jean Dasté,8,7.237500000000001,2784.0
nm0206026,Marpessa Dawn,3,5.833333333333333,2782.6666666666665
nm0835001,Johnny Strong,3,6.1000000000000005,2782.3333333333335
nm2372412,Garrett Clayton,5,6.04,2782.2
nm0915814,Blayne Weaver,6,6.3999999999999995,2781.0
nm0727300,Shane Rimmer,3,5.766666666666667,2781.0
